【shimamoカバー】『3月9日／レミオロメン』 🎙🎙🎙	shimamoカバー	None	3月9日	レミオロメン	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『粉雪／レミオロメン』 ❄❄❄	shimamoカバー	None	粉雪	レミオロメン	None	None	None	None	 ❄❄❄
【shimamoカバー】『栄光の架橋／ゆず』 🎙🎙🎙	shimamoカバー	None	栄光の架橋	ゆず	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『夏色／ゆず』 🎙🎙🎙	shimamoカバー	None	夏色	ゆず	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『未来／コブクロ』 🎙🎙🎙	shimamoカバー	None	未来	コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『桜／コブクロ』 🌸🌸🌸	shimamoカバー	None	桜	コブクロ	None	None	None	None	 🌸🌸🌸
【shimamoカバー】『流星／コブクロ』 🎙🎙🎙	shimamoカバー	None	流星	コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『蕾／コブクロ』 🎙🎙🎙	shimamoカバー	None	蕾	コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Million films／コブクロ』 🎙🎙🎙	shimamoカバー	None	Million films	コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『WINDING ROAD／絢香×コブクロ』 🎙🎙🎙	shimamoカバー	None	WINDING ROAD	絢香×コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『赤い糸／コブクロ』 🎙🎙🎙	shimamoカバー	None	赤い糸	コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君という名の翼／コブクロ』 🎙🎙🎙	shimamoカバー	None	君という名の翼	コブクロ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『赤い糸／新垣結衣（コブクロ）』 🎙🎙🎙	shimamoカバー	None	赤い糸	新垣結衣	None	None	None	コブクロ	 🎙🎙🎙
【shimamoカバー】『さくら／ケツメイシ』 🌸🌸🌸	shimamoカバー	None	さくら	ケツメイシ	None	None	None	None	 🌸🌸🌸
【shimamoカバー】『桜坂／福山雅治』 🎙🎙🎙	shimamoカバー	None	桜坂	福山雅治	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『なごり雪／イルカ』 🎙🎙🎙	shimamoカバー	None	なごり雪	イルカ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『One Love／嵐』 🎙🎙🎙	shimamoカバー	None	One Love	嵐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『WISH／嵐』 🎙🎙🎙	shimamoカバー	None	WISH	嵐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Love so sweet／嵐（ドラマ「花より男子2（リターンズ）」主題歌）』 🎙🎙🎙	shimamoカバー	None	Love so sweet	嵐	ドラマ	花より男子2（リターンズ）	主題歌	None	 🎙🎙🎙
【shimamoカバー】『A・RA・SHI／嵐』 🎙🎙🎙	shimamoカバー	None	A・RA・SHI	嵐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ふるさと／嵐』 🎙🎙🎙	shimamoカバー	None	ふるさと	嵐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ワイルド アット ハート／嵐』 🎙🎙🎙	shimamoカバー	None	ワイルド アット ハート	嵐	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ロマンスの神様／広瀬香美』 🎙🎙🎙	shimamoカバー	None	ロマンスの神様	広瀬香美	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『旅立ちの日に／坂本浩美（合唱曲）』 🎙🎙🎙	shimamoカバー	None	旅立ちの日に	坂本浩美	None	None	None	合唱曲	 🎙🎙🎙
【shimamoカバー】『葛飾ラプソディー／堂島孝平（アニメ「こちら葛飾区亀有公園前派出所」OP）』 🎙🎙🎙	shimamoカバー	None	葛飾ラプソディー	堂島孝平	アニメ	こちら葛飾区亀有公園前派出所	OP	None	 🎙🎙🎙
【shimamoカバー】『私以外私じゃないの／ゲスの極み乙女。』 🎙🎙🎙	shimamoカバー	None	私以外私じゃないの	ゲスの極み乙女。	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『猟奇的なキスを私にして／ゲスの極み乙女。』 🎙🎙🎙	shimamoカバー	None	猟奇的なキスを私にして	ゲスの極み乙女。	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『旅立ちの日に／川島あい』 🎙🎙🎙	shimamoカバー	None	旅立ちの日に	川島あい	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Let It Go～ありのままで～／松 たか子（Disney「アナと雪の女王」主題歌）』 ❄❄❄	shimamoカバー	None	Let It Go～ありのままで～	松 たか子	Disney	アナと雪の女王	主題歌	None	 ❄❄❄
【shimamoカバー】『生まれてはじめて／神田沙也加、松 たか子（Disney「アナと雪の女王」）』 🎙🎙🎙	shimamoカバー	None	生まれてはじめて	神田沙也加、松 たか子	None	None	None	Disney「アナと雪の女王」	 🎙🎙🎙
【shimamoカバー】『雪だるまつくろう／神田沙也加、稲葉菜月、諸星すみれ（Disney「アナと雪の女王」）』 🎙🎙🎙	shimamoカバー	None	雪だるまつくろう	神田沙也加、稲葉菜月、諸星すみれ	None	None	None	Disney「アナと雪の女王」	 🎙🎙🎙
【shimamoカバー】『カブトムシ／aiko』 🎙🎙🎙	shimamoカバー	None	カブトムシ	aiko	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『恋をしたのは／aiko』 🎙🎙🎙	shimamoカバー	None	恋をしたのは	aiko	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『キラキラ／aiko』 🎙🎙🎙	shimamoカバー	None	キラキラ	aiko	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『花火／aiko』 🎆🎆🎆	shimamoカバー	None	花火	aiko	None	None	None	None	 🎆🎆🎆
【shimamoカバー】『たばこ／コレサワ』 🎙🎙🎙	shimamoカバー	None	たばこ	コレサワ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君のバンド／コレサワ』 🎙🎙🎙	shimamoカバー	None	君のバンド	コレサワ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『SSW／コレサワ』 🎙🎙🎙	shimamoカバー	None	SSW	コレサワ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『死ぬこと以外かすり傷／コレサワ』 🎙🎙🎙	shimamoカバー	None	死ぬこと以外かすり傷	コレサワ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『HANABI／Mr.Children（ドラマ・映画「コード・ブルー」主題歌）』 🎆🎆🎆	shimamoカバー	None	HANABI	Mr.Children	ドラマ・映画	コード・ブルー	主題歌	None	 🎆🎆🎆
【shimamoカバー】『しるし／Mr.Children』 🎙🎙🎙	shimamoカバー	None	しるし	Mr.Children	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ヒカリノアトリエ／Mr.Children』 🎙🎙🎙	shimamoカバー	None	ヒカリノアトリエ	Mr.Children	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【Mr.Childrenメドレー】『しるし／Mr.Children』 🎙🎙🎙	shimamoカバー	Mr.Childrenメドレー	しるし	Mr.Children	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ミュージック・アワー／ポルノグラフィティ』 🎙🎙🎙	shimamoカバー	None	ミュージック・アワー	ポルノグラフィティ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『サウダージ／ポルノグラフィティ』 🎙🎙🎙	shimamoカバー	None	サウダージ	ポルノグラフィティ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『メリッサ／ポルノグラフィティ（アニメ「鋼の錬金術師」OP）』 🎙🎙🎙	shimamoカバー	None	メリッサ	ポルノグラフィティ	アニメ	鋼の錬金術師	OP	None	 🎙🎙🎙
【shimamoカバー】『スターラブレイション／ケラケラ（ドラマ「ラスト・シンデレラ」主題歌）』 🎙🎙🎙	shimamoカバー	None	スターラブレイション	ケラケラ	ドラマ	ラスト・シンデレラ	主題歌	None	 🎙🎙🎙
【shimamoカバー】『渡月橋 ～君 想ふ～／倉木麻衣（映画「名探偵コナン から紅の恋歌」主題歌）』 🎙🎙🎙	shimamoカバー	None	渡月橋 ～君 想ふ～	倉木麻衣	映画	名探偵コナン から紅の恋歌	主題歌	None	 🎙🎙🎙
【shimamoカバー】『Secret of my heart／倉木麻衣（アニメ「名探偵コナン」ED）』 🎙🎙🎙	shimamoカバー	None	Secret of my heart	倉木麻衣	アニメ	名探偵コナン	ED	None	 🎙🎙🎙
【shimamoカバー】『謎／小松未歩（アニメ「名探偵コナン」主題歌）』 🎙🎙🎙	shimamoカバー	None	謎	小松未歩	アニメ	名探偵コナン	主題歌	None	 🎙🎙🎙
【shimamoカバー】『secret base ～君がくれたもの～／ZONE（アニメ「あの日見た花の名前を僕達はまだ知らない。」ED）』 🎙🎙🎙	shimamoカバー	None	secret base ～君がくれたもの～	ZONE	アニメ	あの日見た花の名前を僕達はまだ知らない。	ED	None	 🎙🎙🎙
【shimamoカバー】『secret base ～君がくれたもの～／ZONE（アニメ「あの花」ED）』 🎙🎙🎙	shimamoカバー	None	secret base ～君がくれたもの～	ZONE	アニメ	あの花	ED	None	 🎙🎙🎙
【shimamoカバー】『secret base ～君がくれたもの～／ZONE（ドラマ「キッズ・ウォー3」主題歌）』 🎙🎙🎙	shimamoカバー	None	secret base ～君がくれたもの～	ZONE	ドラマ	キッズ・ウォー3	主題歌	None	 🎙🎙🎙
【shimamoカバー】『secret base ～君がくれたもの～／ZONE』 🎙🎙🎙	shimamoカバー	None	secret base ～君がくれたもの～	ZONE	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『LA・LA・LA LOVE SONG／久保田利伸（ドラマ「ロングバケーション」主題歌）』 🎙🎙🎙	shimamoカバー	None	LA・LA・LA LOVE SONG	久保田利伸	ドラマ	ロングバケーション	主題歌	None	 🎙🎙🎙
【shimamoカバー】『異邦人／久保田早紀』 🎙🎙🎙	shimamoカバー	None	異邦人	久保田早紀	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君の知らない物語／supercell（アニメ「化物語」ED）』 🎙🎙🎙	shimamoカバー	None	君の知らない物語	supercell	アニメ	化物語	ED	None	 🎙🎙🎙
【shimamoカバー】『unravel／TK from 凛として時雨（アニメ「東京喰種 トーキョーグール」OP）』 🎙🎙🎙	shimamoカバー	None	unravel	TK from 凛として時雨	アニメ	東京喰種 トーキョーグール	OP	None	 🎙🎙🎙
【shimamoカバー】『シュガーソングとビターステップ／UNISON SQUARE GARDEN（アニメ「血界戦線」ED）』 🎙🎙🎙	shimamoカバー	None	シュガーソングとビターステップ	UNISON SQUARE GARDEN	アニメ	血界戦線	ED	None	 🎙🎙🎙
【shimamoカバー】『オリオンをなぞる／UNISON SQUARE GARDEN』 🎙🎙🎙	shimamoカバー	None	オリオンをなぞる	UNISON SQUARE GARDEN	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ごめんなさいのKissing You／E-girls』 🎙🎙🎙	shimamoカバー	None	ごめんなさいのKissing You	E-girls	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君に届け／flumpool』 🎙🎙🎙	shimamoカバー	None	君に届け	flumpool	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『証／flumpool』 🎙🎙🎙	shimamoカバー	None	証	flumpool	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『A Whole New World／Disney（アラジン 主題歌）』 🎙🎙🎙	shimamoカバー	None	A Whole New World	Disney	None	None	None	アラジン 主題歌	 🎙🎙🎙
【shimamoカバー】『Beauty and the Beast／Disney（美女と野獣 主題歌）』 🎙🎙🎙	shimamoカバー	None	Beauty and the Beast	Disney	None	None	None	美女と野獣 主題歌	 🎙🎙🎙
【shimamoカバー】『リメンバー・ミー／シシド・カフカ（Disney「リメンバー・ミー 」主題歌）』 🎙🎙🎙	shimamoカバー	None	リメンバー・ミー	シシド・カフカ	Disney	リメンバー・ミー 	主題歌	None	 🎙🎙🎙
【shimamoカバー】『パートオブユアワールド／Disney（リトルマーメイド）』 🎙🎙🎙	shimamoカバー	None	パートオブユアワールド	Disney	None	None	None	リトルマーメイド	 🎙🎙🎙
【shimamoカバー】『とびら開けて／Disney（アナと雪の女王）』 🎙🎙🎙	shimamoカバー	None	とびら開けて	Disney	None	None	None	アナと雪の女王	 🎙🎙🎙
【shimamoカバー】【ボカロ】『おじゃま虫／DECO*27』 🎙🎙🎙	shimamoカバー	ボカロ	おじゃま虫	DECO*27	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『千本桜／黒うさP』 🌸🌸🌸	shimamoカバー	ボカロ	千本桜	黒うさP	None	None	None	None	 🌸🌸🌸
【shimamoカバー】【ボカロ】『心做し／蝶々P』 🎙🎙🎙	shimamoカバー	ボカロ	心做し	蝶々P	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『シャルル／バルーン』 🎙🎙🎙	shimamoカバー	ボカロ	シャルル	バルーン	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『桜ノ雨／absorb』 🌸🌸🌸	shimamoカバー	ボカロ	桜ノ雨	absorb	None	None	None	None	 🌸🌸🌸
【shimamoカバー】【ボカロ】『からくりピエロ／40mP』 🎙🎙🎙	shimamoカバー	ボカロ	からくりピエロ	40mP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『ロキ／みきとP』 🎙🎙🎙	shimamoカバー	ボカロ	ロキ	みきとP	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『アスノヨゾラ哨戒班／Orangestar』 🎙🎙🎙	shimamoカバー	ボカロ	アスノヨゾラ哨戒班	Orangestar	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『命に嫌われている。／カンザキイオリ』 🎙🎙🎙	shimamoカバー	ボカロ	命に嫌われている。	カンザキイオリ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『ハロ/ハワユ／ナノウ(ほえほえP)』 🎙🎙🎙	shimamoカバー	ボカロ	ハロ/ハワユ	ナノウ(ほえほえP)	None	None	None	None	 🎙🎙🎙
【shimamoカバー】【ボカロ】『神のまにまに／れるりり』 🎙🎙🎙	shimamoカバー	ボカロ	神のまにまに	れるりり	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ウィーアー!／きただにひろし（アニメ「ONE PIECE」OP）』 🎙🎙🎙	shimamoカバー	None	ウィーアー!	きただにひろし	アニメ	ONE PIECE	OP	None	 🎙🎙🎙
【shimamoカバー】『甲賀忍法帖／陰陽座（アニメ「バジリスク〜甲賀忍法帖〜」OP）』 🎙🎙🎙	shimamoカバー	None	甲賀忍法帖	陰陽座	アニメ	バジリスク〜甲賀忍法帖〜	OP	None	 🎙🎙🎙
【shimamoカバー】『YouTubeテーマソング／ヒカキン＆セイキン』 🎙🎙🎙	shimamoカバー	None	YouTubeテーマソング	ヒカキン＆セイキン	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『雑草／ヒカキン＆セイキン』 🎙🎙🎙	shimamoカバー	None	雑草	ヒカキン＆セイキン	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『カントリー・ロード／本名陽子（スタジオジブリ映画「耳をすませば」主題歌）』 🎙🎙🎙	shimamoカバー	None	カントリー・ロード	本名陽子	スタジオジブリ映画	耳をすませば	主題歌	None	 🎙🎙🎙
【shimamoカバー】『めざせポケモンマスター／松本梨香』 🎙🎙🎙	shimamoカバー	None	めざせポケモンマスター	松本梨香	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『はじめてのチュウ／あんしんパパ（アニメ「キテレツ大百科」OP）』 🎙🎙🎙	shimamoカバー	None	はじめてのチュウ	あんしんパパ	アニメ	キテレツ大百科	OP	None	 🎙🎙🎙
【shimamoカバー】『ハナミズキ／一青窈』 🎙🎙🎙	shimamoカバー	None	ハナミズキ	一青窈	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『さくらんぼ／大塚 愛』 🍒🍒🍒	shimamoカバー	None	さくらんぼ	大塚 愛	None	None	None	None	 🍒🍒🍒
【shimamoカバー】『プラネタリウム／大塚 愛（ドラマ「花より男子」挿入歌）』 🎙🎙🎙	shimamoカバー	None	プラネタリウム	大塚 愛	ドラマ	花より男子	挿入歌	None	 🎙🎙🎙
【shimamoカバー】『フレンズ／大塚 愛』 🎙🎙🎙	shimamoカバー	None	フレンズ	大塚 愛	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『恋愛写真／大塚 愛』 🎙🎙🎙	shimamoカバー	None	恋愛写真	大塚 愛	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『SMILY／大塚 愛』 🎙🎙🎙	shimamoカバー	None	SMILY	大塚 愛	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『フレンズ／REBECCA』 🎙🎙🎙	shimamoカバー	None	フレンズ	REBECCA	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『はかない壁／桐崎栄二』 🎙🎙🎙	shimamoカバー	None	はかない壁	桐崎栄二	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『100万回の「I love you」／Rake』 🎙🎙🎙	shimamoカバー	None	100万回の「I love you」	Rake	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『トイレの神様／植村花菜』 🎙🎙🎙	shimamoカバー	None	トイレの神様	植村花菜	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『心臓を捧げよ!／Linked Horizon（アニメ「進撃の巨人」OP）』 🎙🎙🎙	shimamoカバー	None	心臓を捧げよ!	Linked Horizon	アニメ	進撃の巨人	OP	None	 🎙🎙🎙
【shimamoカバー】『やさしさで溢れるように／JUJU』 🎙🎙🎙	shimamoカバー	None	やさしさで溢れるように	JUJU	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ひまわりの約束／秦基博（映画「STAND BY ME ドラえもん」主題歌）』 🌻🌻🌻	shimamoカバー	None	ひまわりの約束	秦基博	映画	STAND BY ME ドラえもん	主題歌	None	 🌻🌻🌻
【shimamoカバー】『鱗／秦基博』 🌻🌻🌻	shimamoカバー	None	鱗	秦基博	None	None	None	None	 🌻🌻🌻
【shimamoカバー】『さよなら大好きな人／花*花』 🎙🎙🎙	shimamoカバー	None	さよなら大好きな人	花*花	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『夏祭り／Whiteberry（ドラマ「ふしぎな話」主題歌）』 🎆🎆🎆	shimamoカバー	None	夏祭り	Whiteberry	ドラマ	ふしぎな話	主題歌	None	 🎆🎆🎆
【shimamoカバー】『本日のスープ／大泉洋 with STARDUST REVUE』 🎙🎙🎙	shimamoカバー	None	本日のスープ	大泉洋 with STARDUST REVUE	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Soup／藤原さくら（ドラマ「ラヴソング」主題歌）』 🎙🎙🎙	shimamoカバー	None	Soup	藤原さくら	ドラマ	ラヴソング	主題歌	None	 🎙🎙🎙
【shimamoカバー】『好きよ 好きよ 好きよ／藤原さくら』 🎙🎙🎙	shimamoカバー	None	好きよ 好きよ 好きよ	藤原さくら	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『「かわいい」／藤原さくら』 🎙🎙🎙	shimamoカバー	None	「かわいい」	藤原さくら	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Daydream Believer／The Monkees（セブンイレブンで流れている曲）』 🎙🎙🎙	shimamoカバー	None	Daydream Believer	The Monkees	None	None	None	セブンイレブンで流れている曲	 🎙🎙🎙
【shimamoカバー】『Daydream Believer／The Timers（セブンイレブンで流れている曲）』 🎙🎙🎙	shimamoカバー	None	Daydream Believer	The Timers	None	None	None	セブンイレブンで流れている曲	 🎙🎙🎙
【shimamoカバー】『ダンシング・ヒーロー(Eat You Up) ／荻野目洋子』 🎙🎙🎙	shimamoカバー	None	ダンシング・ヒーロー(Eat You Up) 	荻野目洋子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『心絵／ロードオブメジャー（アニメ「メジャー」OP）』 ⚾️⚾️⚾️	shimamoカバー	None	心絵	ロードオブメジャー	アニメ	メジャー	OP	None	 ⚾️⚾️⚾️
【shimamoカバー】『大切なもの／ロードオブメジャー』 🎙🎙🎙	shimamoカバー	None	大切なもの	ロードオブメジャー	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『宙船／TOKIO』 🎙🎙🎙	shimamoカバー	None	宙船	TOKIO	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『まだ君は知らない MY PRETTIEST GIRL／Nissy(西島隆弘)』 🎙🎙🎙	shimamoカバー	None	まだ君は知らない MY PRETTIEST GIRL	Nissy(西島隆弘)	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『見る少女じゃいられない／相川七瀬』 🎙🎙🎙	shimamoカバー	None	見る少女じゃいられない	相川七瀬	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『虹／二宮和也』 🌈🌈🌈	shimamoカバー	None	虹	二宮和也	None	None	None	None	 🌈🌈🌈
【shimamoカバー】『ラムのラブソング／松谷祐子』 🎙🎙🎙	shimamoカバー	None	ラムのラブソング	松谷祐子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ようこそジャパリパークへ／どうぶつビスケッツ×PPP（アニメ「けものフレンズ」主題歌）』 🎙🎙🎙	shimamoカバー	None	ようこそジャパリパークへ	どうぶつビスケッツ×PPP	アニメ	けものフレンズ	主題歌	None	 🎙🎙🎙
【shimamoカバー】『愛のうた／ストロベリー・フラワー（ゲーム「ピクミン」CMソング）』 🎙🎙🎙	shimamoカバー	None	愛のうた	ストロベリー・フラワー	ゲーム	ピクミン	CMソング	None	 🎙🎙🎙
【shimamoカバー】『Jupiter／平原綾香』 🎙🎙🎙	shimamoカバー	None	Jupiter	平原綾香	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『にじいろ／絢香』 🎙🎙🎙	shimamoカバー	None	にじいろ	絢香	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『みんな空の下／絢香』 🎙🎙🎙	shimamoカバー	None	みんな空の下	絢香	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『恋におちて -Fall in love-／小林明子』 🎙🎙🎙	shimamoカバー	None	恋におちて -Fall in love-	小林明子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『未来予想図II／Dreams Come True』 🎙🎙🎙	shimamoカバー	None	未来予想図II	Dreams Come True	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『やさしいキスをして／Dreams Come True』 🎙🎙🎙	shimamoカバー	None	やさしいキスをして	Dreams Come True	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『何度でも／Dreams Come True』 🎙🎙🎙	shimamoカバー	None	何度でも	Dreams Come True	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『LOVE LOVE LOVE／Dreams Come True』 🎙🎙🎙	shimamoカバー	None	LOVE LOVE LOVE	Dreams Come True	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『たしかなこと／小田和正』 🎙🎙🎙	shimamoカバー	None	たしかなこと	小田和正	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『言葉にできない／小田和正』 🎙🎙🎙	shimamoカバー	None	言葉にできない	小田和正	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Good-bye days／YUI』 🎙🎙🎙	shimamoカバー	None	Good-bye days	YUI	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『CHE.R.RY／YUI』 🍒🍒🍒	shimamoカバー	None	CHE.R.RY	YUI	None	None	None	None	 🍒🍒🍒
【shimamoカバー】『again／YUI（アニメ「鋼の錬金術師 FULLMETAL ALCHEMIST」OP1）』 🎙🎙🎙	shimamoカバー	None	again	YUI	アニメ	鋼の錬金術師 FULLMETAL ALCHEMIST	OP1	None	 🎙🎙🎙
【shimamoカバー】『Summer Song／YUI』 🎙🎙🎙	shimamoカバー	None	Summer Song	YUI	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『LIFE／YUI（アニメ「BLEACH」ED）』 🎙🎙🎙	shimamoカバー	None	LIFE	YUI	アニメ	BLEACH	ED	None	 🎙🎙🎙
【shimamoカバー】『GLORIA／YUI』 🎙🎙🎙	shimamoカバー	None	GLORIA	YUI	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『WAになっておどろう／V6』 🎙🎙🎙	shimamoカバー	None	WAになっておどろう	V6	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『恋を知らない君へ／NEWS』 🎙🎙🎙	shimamoカバー	None	恋を知らない君へ	NEWS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Lovers／sumika』 🎙🎙🎙	shimamoカバー	None	Lovers	sumika	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『フィクション／sumika（アニメ「オタクに恋は難しい / オタ恋」OP）』 🎙🎙🎙	shimamoカバー	None	フィクション	sumika	アニメ	オタクに恋は難しい / オタ恋	OP	None	 🎙🎙🎙
【shimamoカバー】『ファンファーレ／sumika（劇場アニメ「君の膵臓をたべたい」主題歌）』 🎙🎙🎙	shimamoカバー	None	ファンファーレ	sumika	劇場アニメ	君の膵臓をたべたい	主題歌	None	 🎙🎙🎙
【shimamoカバー】『壊れかけのRadio／德永英明』 🎙🎙🎙	shimamoカバー	None	壊れかけのRadio	德永英明	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『明日はきっといい日になる／高橋優』 🎙🎙🎙	shimamoカバー	None	明日はきっといい日になる	高橋優	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『PRIDE／今井美樹（ドラマ「ドク」主題歌）』 🎙🎙🎙	shimamoカバー	None	PRIDE	今井美樹	ドラマ	ドク	主題歌	None	 🎙🎙🎙
【shimamoカバー】『あとひとつ／FUNKY MONKEY BABYS』 🎙🎙🎙	shimamoカバー	None	あとひとつ	FUNKY MONKEY BABYS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ちっぽけな勇気／FUNKY MONKEY BABYS』 🎙🎙🎙	shimamoカバー	None	ちっぽけな勇気	FUNKY MONKEY BABYS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『告白／FUNKY MONKEY BABYS』 🎙🎙🎙	shimamoカバー	None	告白	FUNKY MONKEY BABYS	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『キミとのキセキ／Kis-My-Ft2』 🎙🎙🎙	shimamoカバー	None	キミとのキセキ	Kis-My-Ft2	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Time Goes By／Every Little Thing』 🎙🎙🎙	shimamoカバー	None	Time Goes By	Every Little Thing	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『出逢った頃のように／Every Little Thing』 🎙🎙🎙	shimamoカバー	None	出逢った頃のように	Every Little Thing	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『fragile／Every Little Thing』 🎙🎙🎙	shimamoカバー	None	fragile	Every Little Thing	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『スイミー／Every Little Thing』 🎙🎙🎙	shimamoカバー	None	スイミー	Every Little Thing	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『目・鼻・口／SOL from BIGBANG』 🎙🎙🎙	shimamoカバー	None	目・鼻・口	SOL from BIGBANG	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Love is over／歐陽菲菲』 🎙🎙🎙	shimamoカバー	None	Love is over	歐陽菲菲	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『赤いスイートピー／松田聖子』 🎙🎙🎙	shimamoカバー	None	赤いスイートピー	松田聖子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『青い珊瑚礁／松田聖子』 🎙🎙🎙	shimamoカバー	None	青い珊瑚礁	松田聖子	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『花／ORANGE RANGE』 🎙🎙🎙	shimamoカバー	None	花	ORANGE RANGE	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『イケナイ太陽／ORANGE RANGE』 🎙🎙🎙	shimamoカバー	None	イケナイ太陽	ORANGE RANGE	None	None	None	None	 🎙🎙🎙
